EmployeeID,EmployeeName,Department,JobTitle,HireDate,Location,PerformanceRating,ExperienceYears,Status,WorkMode,Salary
295,Employee_295,Sales,Sales Manager,2023-12-24,"City, UK",1,7,Resigned,Onsite,174565
296,Employee_296,Operations,Operations Executive,2021-09-23,"City, India",4,7,Active,Remote,162503
297,Employee_297,Sales,Sales Manager,2016-09-27,"City, Germany",3,6,Retired,Remote,170905
298,Employee_298,IT,Software Engineer,2011-08-05,"City, Germany",1,12,Resigned,Remote,70785
299,Employee_299,HR,Recruiter,2011-11-21,"City, India",3,6,Active,Remote,145359
300,Employee_300,Finance,Analyst,2012-08-01,"City, Canada",2,9,Active,Remote,179817
301,Employee_301,Marketing,SEO Specialist,2020-01-01,"City, UK",2,4,Active,Onsite,117896
302,Employee_302,Marketing,SEO Specialist,2015-04-16,"City, India",5,8,Active,Onsite,121006
303,Employee_303,HR,HR Executive,2011-08-21,"City, India",1,7,Active,Onsite,48474
304,Employee_304,IT,System Analyst,2020-01-18,"City, India",1,1,Active,Onsite,99184
305,Employee_305,HR,HR Executive,2019-10-29,"City, USA",1,1,Active,Onsite,108258
306,Employee_306,Marketing,Marketing Executive,2018-08-24,"City, Germany",4,10,Active,Remote,130158
307,Employee_307,IT,System Analyst,2016-05-13,"City, Germany",2,14,Resigned,Onsite,35774
308,Employee_308,Marketing,Marketing Executive,2014-10-16,"City, Germany",4,13,Active,Onsite,48489
309,Employee_309,Sales,Sales Manager,2023-08-17,"City, USA",1,7,Active,Onsite,53648
310,Employee_310,HR,Recruiter,2023-05-02,"City, Germany",1,10,Active,Onsite,163623
311,Employee_311,Sales,Sales Manager,2010-01-08,"City, Germany",4,8,Active,Onsite,36710
312,Employee_312,IT,System Analyst,2016-04-04,"City, USA",2,11,Active,Onsite,67711
313,Employee_313,Finance,Accountant,2010-09-16,"City, UK",2,10,Terminated,Remote,119087
314,Employee_314,Marketing,SEO Specialist,2011-11-19,"City, UK",5,3,Resigned,Onsite,35906
315,Employee_315,IT,System Analyst,2020-11-02,"City, India",5,6,Active,Onsite,86481
316,Employee_316,Sales,Sales Manager,2013-01-30,"City, USA",3,6,Active,Onsite,85426
317,Employee_317,IT,Software Engineer,2015-04-24,"City, USA",2,13,Active,Onsite,127756
318,Employee_318,IT,IT Manager,2011-10-08,"City, UK",4,11,Terminated,Onsite,179960
319,Employee_319,Marketing,SEO Specialist,2024-08-20,"City, UK",4,11,Active,Remote,150987
320,Employee_320,HR,HR Manager,2012-09-07,"City, UK",4,1,Active,Onsite,63866
321,Employee_321,IT,System Analyst,2018-11-22,"City, India",5,11,Active,Onsite,159295
322,Employee_322,HR,HR Manager,2022-07-15,"City, Germany",1,3,Active,Onsite,117960
323,Employee_323,R&D,Research Analyst,2022-09-03,"City, UK",1,4,Active,Onsite,83798
324,Employee_324,IT,System Analyst,2014-11-23,"City, Canada",2,2,Retired,Onsite,97990
325,Employee_325,Finance,Analyst,2013-10-09,"City, Germany",5,7,Active,Onsite,42109
326,Employee_326,Finance,Accountant,2010-10-08,"City, USA",1,2,Terminated,Onsite,35075
327,Employee_327,Marketing,Marketing Executive,2020-05-17,"City, India",3,11,Resigned,Remote,82142
328,Employee_328,Sales,Sales Manager,2013-02-17,"City, Canada",5,3,Active,Remote,89711
329,Employee_329,IT,Software Engineer,2024-07-28,"City, Canada",3,8,Active,Onsite,38259
330,Employee_330,Sales,Sales Manager,2020-12-22,"City, Canada",1,15,Active,Onsite,95087
331,Employee_331,Operations,Operations Executive,2014-02-01,"City, Canada",5,15,Resigned,Onsite,46288
332,Employee_332,Marketing,Marketing Executive,2019-08-18,"City, India",4,2,Resigned,Onsite,62174
333,Employee_333,Sales,Sales Manager,2020-01-08,"City, India",3,9,Active,Remote,119906
334,Employee_334,Operations,Operations Executive,2022-08-06,"City, Canada",3,3,Active,Remote,60795
335,Employee_335,Marketing,Marketing Executive,2017-12-11,"City, Germany",2,7,Active,Onsite,72070
336,Employee_336,Operations,Operations Executive,2016-03-11,"City, India",2,0,Active,Onsite,165450
337,Employee_337,Finance,Finance Manager,2022-06-03,"City, Canada",5,0,Active,Onsite,113375
338,Employee_338,Marketing,SEO Specialist,2023-02-18,"City, India",1,13,Resigned,Onsite,126038
339,Employee_339,Marketing,Marketing Executive,2015-05-23,"City, USA",3,5,Retired,Remote,100448
340,Employee_340,IT,Software Engineer,2012-05-05,"City, Canada",3,10,Active,Onsite,100028
341,Employee_341,Finance,Finance Manager,2023-09-12,"City, Canada",5,0,Active,Onsite,108279
342,Employee_342,Marketing,Marketing Executive,2013-02-06,"City, Germany",5,15,Active,Onsite,164393
343,Employee_343,Marketing,SEO Specialist,2023-07-26,"City, Canada",1,14,Resigned,Remote,68211
344,Employee_344,Operations,Operations Manager,2017-05-10,"City, Germany",2,4,Active,Onsite,108931
345,Employee_345,IT,Software Engineer,2010-11-28,"City, USA",3,14,Resigned,Onsite,116120
346,Employee_346,HR,HR Manager,2015-01-17,"City, UK",5,9,Active,Remote,94200
347,Employee_347,IT,System Analyst,2012-02-10,"City, Germany",3,4,Retired,Remote,167103
348,Employee_348,Operations,Operations Executive,2024-03-28,"City, India",4,2,Active,Remote,97534
349,Employee_349,HR,HR Executive,2013-05-21,"City, India",1,6,Resigned,Remote,40516
350,Employee_350,Operations,Operations Manager,2017-04-12,"City, Canada",1,4,Resigned,Onsite,123547
351,Employee_351,HR,Recruiter,2016-02-21,"City, Germany",4,14,Resigned,Remote,45434
352,Employee_352,HR,Recruiter,2013-02-15,"City, Germany",4,0,Active,Onsite,98803
353,Employee_353,Marketing,SEO Specialist,2023-06-30,"City, India",4,2,Active,Onsite,32011
354,Employee_354,Finance,Analyst,2018-05-13,"City, UK",3,0,Active,Onsite,109239
355,Employee_355,HR,HR Manager,2023-06-30,"City, Germany",1,12,Terminated,Remote,128746
356,Employee_356,Finance,Analyst,2022-09-27,"City, Germany",2,10,Active,Onsite,144650
357,Employee_357,HR,Recruiter,2015-01-16,"City, UK",5,14,Active,Remote,163241
358,Employee_358,Marketing,Marketing Executive,2010-05-04,"City, Canada",3,6,Active,Onsite,167416
359,Employee_359,IT,Software Engineer,2021-06-04,"City, UK",4,0,Active,Remote,140659
360,Employee_360,Marketing,Marketing Executive,2016-06-10,"City, Canada",2,12,Resigned,Onsite,80098
361,Employee_361,Finance,Finance Manager,2013-10-09,"City, Canada",3,9,Active,Remote,30138
362,Employee_362,R&D,Research Analyst,2014-03-03,"City, India",4,14,Active,Onsite,88478
363,Employee_363,HR,Recruiter,2023-12-10,"City, UK",5,0,Resigned,Remote,104965
364,Employee_364,IT,IT Manager,2017-10-05,"City, Canada",5,7,Active,Onsite,122021
365,Employee_365,Finance,Analyst,2018-08-29,"City, Canada",2,10,Active,Onsite,106021
366,Employee_366,Marketing,SEO Specialist,2014-02-19,"City, Germany",5,0,Active,Onsite,78651
367,Employee_367,Operations,Operations Manager,2012-06-01,"City, UK",2,15,Active,Onsite,108518
368,Employee_368,HR,HR Manager,2014-05-30,"City, India",3,10,Retired,Remote,66304
369,Employee_369,Finance,Accountant,2020-05-30,"City, USA",4,2,Active,Onsite,71862
370,Employee_370,Marketing,Marketing Executive,2018-07-17,"City, India",4,12,Active,Onsite,132239
371,Employee_371,Finance,Analyst,2024-11-25,"City, UK",5,12,Terminated,Remote,120102
372,Employee_372,HR,HR Manager,2019-05-14,"City, UK",3,5,Active,Onsite,30276
373,Employee_373,Sales,Sales Manager,2020-04-10,"City, UK",1,13,Active,Onsite,40503
374,Employee_374,HR,HR Executive,2019-09-30,"City, UK",1,3,Resigned,Onsite,150356
375,Employee_375,Marketing,SEO Specialist,2022-12-27,"City, Canada",4,15,Resigned,Onsite,124754
376,Employee_376,HR,Recruiter,2018-09-11,"City, India",2,13,Active,Onsite,130318
377,Employee_377,Operations,Operations Manager,2019-05-20,"City, UK",4,12,Retired,Remote,52031
378,Employee_378,HR,HR Executive,2016-08-19,"City, USA",2,11,Resigned,Remote,141041
379,Employee_379,HR,HR Executive,2015-11-29,"City, Germany",2,6,Active,Remote,83117
380,Employee_380,R&D,Innovation Manager,2020-02-19,"City, Canada",5,6,Active,Onsite,152258
381,Employee_381,Marketing,Marketing Executive,2013-07-28,"City, India",2,9,Resigned,Onsite,55235
382,Employee_382,HR,HR Manager,2012-10-08,"City, Canada",4,12,Retired,Onsite,104763
383,Employee_383,R&D,Innovation Manager,2021-01-28,"City, USA",2,7,Active,Remote,119678
384,Employee_384,IT,System Analyst,2013-06-18,"City, USA",5,9,Resigned,Onsite,57990
385,Employee_385,HR,HR Executive,2016-09-03,"City, Canada",4,8,Active,Onsite,49008
386,Employee_386,Finance,Analyst,2021-08-03,"City, UK",2,11,Active,Onsite,121218
387,Employee_387,IT,IT Manager,2017-04-25,"City, Germany",3,4,Active,Remote,92368
388,Employee_388,Sales,Sales Executive,2020-05-28,"City, USA",5,4,Resigned,Remote,128826
389,Employee_389,IT,System Analyst,2023-05-21,"City, India",5,3,Resigned,Onsite,155737
390,Employee_390,IT,Software Engineer,2024-11-06,"City, Germany",1,2,Active,Remote,153106
391,Employee_391,Sales,Sales Executive,2012-06-10,"City, India",5,1,Active,Onsite,111423
392,Employee_392,IT,Software Engineer,2018-11-12,"City, UK",1,3,Active,Onsite,87505
393,Employee_393,IT,System Analyst,2024-02-04,"City, Germany",4,4,Active,Onsite,84336
394,Employee_394,Sales,Sales Executive,2019-02-06,"City, UK",3,12,Active,Remote,92507
395,Employee_395,R&D,Innovation Manager,2020-01-06,"City, Canada",5,5,Active,Remote,61881
396,Employee_396,Finance,Accountant,2011-01-22,"City, India",4,5,Active,Onsite,126664
397,Employee_397,Sales,Sales Manager,2018-12-04,"City, USA",1,3,Active,Remote,106240
398,Employee_398,Sales,Sales Manager,2020-08-02,"City, Canada",2,10,Active,Remote,111029
399,Employee_399,R&D,Research Analyst,2014-03-05,"City, India",1,6,Active,Remote,167227
400,Employee_400,Finance,Accountant,2022-07-16,"City, Canada",4,14,Active,Onsite,57606
401,Employee_401,IT,Software Engineer,2018-12-30,"City, UK",4,7,Active,Remote,122769
402,Employee_402,HR,HR Executive,2013-01-07,"City, Germany",4,9,Active,Onsite,128934
403,Employee_403,Marketing,SEO Specialist,2017-04-09,"City, Germany",2,10,Terminated,Remote,112152
404,Employee_404,IT,System Analyst,2024-04-06,"City, Germany",2,8,Active,Onsite,136956
405,Employee_405,Marketing,SEO Specialist,2019-05-25,"City, Germany",4,10,Active,Remote,53091
406,Employee_406,Operations,Operations Executive,2014-09-20,"City, India",1,13,Active,Remote,154932
407,Employee_407,Sales,Sales Manager,2016-04-14,"City, India",2,5,Active,Remote,158557
408,Employee_408,Marketing,SEO Specialist,2019-12-25,"City, USA",2,13,Active,Remote,68405
409,Employee_409,Marketing,SEO Specialist,2019-08-01,"City, Canada",3,11,Resigned,Onsite,77153
410,Employee_410,Finance,Analyst,2019-10-04,"City, India",4,2,Active,Onsite,103402
411,Employee_411,HR,HR Manager,2024-12-04,"City, UK",5,8,Retired,Remote,153749
412,Employee_412,Operations,Operations Executive,2013-07-07,"City, Germany",3,12,Retired,Onsite,44122
413,Employee_413,Marketing,SEO Specialist,2012-07-18,"City, Canada",2,7,Resigned,Remote,131971
414,Employee_414,HR,HR Manager,2010-03-27,"City, Germany",1,4,Active,Remote,49710
415,Employee_415,Finance,Accountant,2016-01-27,"City, Germany",2,6,Resigned,Remote,111050
416,Employee_416,IT,Software Engineer,2020-10-22,"City, Canada",5,9,Retired,Remote,85841
417,Employee_417,Finance,Accountant,2020-04-01,"City, India",5,6,Active,Remote,138125
418,Employee_418,Finance,Analyst,2020-02-14,"City, UK",2,13,Active,Onsite,166028
419,Employee_419,Sales,Sales Executive,2018-08-29,"City, USA",4,0,Active,Remote,142492
420,Employee_420,Sales,Sales Manager,2024-09-29,"City, UK",3,8,Active,Remote,73361
421,Employee_421,Marketing,Marketing Executive,2017-08-12,"City, Germany",5,15,Active,Onsite,138946
422,Employee_422,Marketing,SEO Specialist,2015-08-01,"City, USA",5,4,Resigned,Onsite,169347
423,Employee_423,R&D,Research Analyst,2017-04-29,"City, Canada",5,7,Active,Remote,174941
424,Employee_424,Sales,Sales Manager,2019-10-17,"City, UK",4,9,Retired,Onsite,121502
425,Employee_425,Finance,Analyst,2023-12-08,"City, Canada",2,3,Active,Onsite,167686
426,Employee_426,Marketing,SEO Specialist,2010-10-06,"City, Canada",5,14,Active,Onsite,79976
427,Employee_427,Marketing,Marketing Executive,2011-12-01,"City, Canada",1,9,Active,Remote,115076
428,Employee_428,Marketing,SEO Specialist,2011-01-19,"City, UK",4,11,Active,Onsite,75475
429,Employee_429,R&D,Innovation Manager,2015-06-12,"City, Canada",2,1,Resigned,Onsite,55711
430,Employee_430,Finance,Analyst,2010-07-25,"City, India",3,14,Resigned,Onsite,166213
431,Employee_431,Marketing,SEO Specialist,2017-06-01,"City, India",3,6,Active,Onsite,132842
432,Employee_432,HR,Recruiter,2021-11-28,"City, India",1,10,Active,Onsite,98368
433,Employee_433,Sales,Sales Manager,2024-04-27,"City, India",3,4,Active,Onsite,163682
434,Employee_434,Sales,Sales Executive,2016-12-11,"City, USA",3,5,Retired,Onsite,63276
435,Employee_435,Operations,Operations Manager,2020-01-13,"City, USA",3,8,Active,Remote,72291
436,Employee_436,Marketing,Marketing Executive,2019-05-02,"City, India",4,15,Active,Onsite,173184
437,Employee_437,Finance,Finance Manager,2020-07-21,"City, Germany",4,1,Active,Onsite,48919
438,Employee_438,Operations,Operations Executive,2014-12-30,"City, USA",5,6,Active,Onsite,100533
439,Employee_439,IT,Software Engineer,2024-06-23,"City, UK",5,0,Active,Onsite,129303
440,Employee_440,Marketing,SEO Specialist,2015-01-30,"City, UK",3,11,Active,Onsite,86408
441,Employee_441,Sales,Sales Executive,2011-03-28,"City, Germany",2,7,Resigned,Onsite,157815
442,Employee_442,R&D,Research Analyst,2011-01-10,"City, UK",2,15,Terminated,Onsite,83747
443,Employee_443,Sales,Sales Executive,2010-04-23,"City, Germany",5,10,Active,Onsite,49552
444,Employee_444,Marketing,Marketing Executive,2012-06-06,"City, UK",1,13,Active,Remote,152746
445,Employee_445,HR,HR Manager,2017-02-19,"City, Germany",1,12,Resigned,Onsite,105277
446,Employee_446,R&D,Innovation Manager,2010-05-08,"City, Canada",4,12,Active,Onsite,124776
447,Employee_447,HR,HR Manager,2010-07-21,"City, India",2,5,Active,Onsite,92120
448,Employee_448,Marketing,SEO Specialist,2019-09-16,"City, Germany",1,0,Active,Remote,89778
449,Employee_449,HR,HR Manager,2010-07-27,"City, USA",4,7,Active,Onsite,127718
450,Employee_450,R&D,Innovation Manager,2023-01-17,"City, Germany",3,8,Active,Onsite,56990
451,Employee_451,HR,HR Manager,2017-10-20,"City, UK",3,9,Active,Onsite,84330
452,Employee_452,Sales,Sales Manager,2022-05-06,"City, Germany",1,2,Active,Remote,176510
453,Employee_453,Finance,Finance Manager,2018-03-14,"City, Canada",3,7,Active,Onsite,85276
454,Employee_454,Sales,Sales Executive,2018-01-07,"City, Canada",4,6,Active,Onsite,31920
455,Employee_455,HR,HR Executive,2015-09-25,"City, USA",1,9,Active,Onsite,168746
456,Employee_456,Marketing,Marketing Executive,2022-03-21,"City, Germany",5,10,Resigned,Remote,74816
457,Employee_457,Finance,Accountant,2012-11-30,"City, USA",2,3,Active,Onsite,73764
458,Employee_458,R&D,Innovation Manager,2024-02-23,"City, India",1,13,Active,Remote,142935
459,Employee_459,Finance,Accountant,2023-10-21,"City, UK",2,0,Active,Remote,88671
460,Employee_460,R&D,Research Analyst,2013-09-23,"City, UK",4,10,Active,Onsite,130297
461,Employee_461,Operations,Operations Manager,2012-10-11,"City, UK",3,13,Active,Onsite,38024
462,Employee_462,R&D,Innovation Manager,2021-01-10,"City, Germany",1,5,Resigned,Remote,115178
463,Employee_463,Marketing,SEO Specialist,2011-03-21,"City, USA",3,10,Resigned,Onsite,160299
464,Employee_464,Finance,Accountant,2013-09-20,"City, Germany",2,1,Active,Onsite,156649
465,Employee_465,IT,Software Engineer,2021-11-30,"City, Canada",3,5,Active,Remote,168368
466,Employee_466,R&D,Innovation Manager,2023-11-18,"City, USA",1,0,Retired,Remote,55500
467,Employee_467,Marketing,Marketing Executive,2017-07-24,"City, Germany",5,1,Resigned,Onsite,93059
468,Employee_468,Finance,Analyst,2023-11-08,"City, Canada",1,3,Retired,Onsite,164678
469,Employee_469,IT,Software Engineer,2010-03-02,"City, USA",4,7,Resigned,Remote,163663
470,Employee_470,R&D,Research Analyst,2014-04-21,"City, USA",1,9,Active,Remote,53408
471,Employee_471,Marketing,Marketing Executive,2010-05-17,"City, UK",5,2,Active,Onsite,106240
472,Employee_472,Sales,Sales Executive,2018-01-21,"City, India",5,14,Active,Remote,35520
473,Employee_473,R&D,Research Analyst,2011-08-20,"City, USA",5,5,Resigned,Remote,94925
474,Employee_474,IT,IT Manager,2011-05-14,"City, USA",2,14,Active,Remote,140107
475,Employee_475,Finance,Finance Manager,2016-04-13,"City, UK",4,7,Active,Onsite,45534
476,Employee_476,IT,IT Manager,2019-09-23,"City, UK",3,9,Active,Onsite,166690
477,Employee_477,Marketing,SEO Specialist,2015-04-05,"City, USA",5,15,Retired,Onsite,100463
478,Employee_478,Marketing,Marketing Executive,2022-01-08,"City, USA",1,6,Active,Onsite,45810
479,Employee_479,R&D,Research Analyst,2012-03-27,"City, Canada",1,0,Active,Onsite,153130
480,Employee_480,Marketing,Marketing Executive,2020-02-18,"City, UK",2,11,Resigned,Onsite,72056
481,Employee_481,IT,Software Engineer,2011-05-20,"City, India",3,11,Active,Onsite,30717
482,Employee_482,Marketing,Marketing Executive,2011-10-21,"City, USA",1,12,Active,Remote,73949
483,Employee_483,Operations,Operations Manager,2013-06-09,"City, USA",3,15,Active,Remote,163653
484,Employee_484,Operations,Operations Executive,2017-08-30,"City, India",4,14,Active,Onsite,67548
485,Employee_485,HR,HR Manager,2017-02-17,"City, Germany",5,10,Active,Onsite,75095
486,Employee_486,Finance,Analyst,2017-03-06,"City, Germany",3,11,Resigned,Onsite,139162
487,Employee_487,Finance,Finance Manager,2019-01-20,"City, USA",1,8,Active,Onsite,108542
488,Employee_488,IT,Software Engineer,2010-09-07,"City, USA",5,15,Resigned,Onsite,41577
489,Employee_489,Sales,Sales Executive,2019-05-20,"City, Canada",3,15,Resigned,Remote,65931
490,Employee_490,IT,System Analyst,2010-08-08,"City, Canada",2,0,Active,Onsite,111471
491,Employee_491,HR,HR Manager,2019-09-27,"City, Canada",2,11,Active,Onsite,62821
492,Employee_492,Finance,Accountant,2012-08-12,"City, USA",4,9,Active,Remote,57216
493,Employee_493,HR,HR Manager,2018-11-24,"City, Germany",3,9,Active,Onsite,177839
494,Employee_494,Operations,Operations Executive,2016-12-27,"City, UK",3,13,Active,Onsite,67019
495,Employee_495,Marketing,SEO Specialist,2012-07-11,"City, Germany",2,6,Resigned,Onsite,155814
496,Employee_496,Operations,Operations Executive,2013-09-25,"City, USA",5,3,Active,Onsite,120880
497,Employee_497,Marketing,Marketing Executive,2017-01-25,"City, Canada",5,15,Active,Onsite,146525
498,Employee_498,HR,HR Manager,2024-08-11,"City, UK",5,6,Terminated,Onsite,127537
499,Employee_499,Finance,Accountant,2013-04-20,"City, Canada",3,3,Retired,Onsite,104842
500,Employee_500,Marketing,SEO Specialist,2014-01-14,"City, Canada",3,2,Active,Remote,93344
501,Employee_501,Finance,Analyst,2020-04-28,"City, Canada",3,5,Active,Remote,36644
502,Employee_502,Finance,Finance Manager,2010-06-15,"City, USA",1,15,Active,Remote,113178
